
4	0.000001	#melhores.size-1=1/0.000001
17	0.000001	#melhores.size-1=4/0.000001
18	0.000001	#melhores.size-1=17/0.000001
19	0.000001	#melhores.size-1=18/0.000001
21	0.000001	#melhores.size-1=19/0.000001
22	0.000001	#melhores.size-1=21/0.000001
24	0.000001	#melhores.size-1=22/0.000001
25	0.000001	#melhores.size-1=24/0.000001
29	0.000001	#melhores.size-1=25/0.000001
30	0.000001	#melhores.size-1=29/0.000001
31	0.000001	#melhores.size-1=30/0.000001
33	0.000001	#melhores.size-1=31/0.000001
34	0.000001	#melhores.size-1=33/0.000001
35	0.000001	#melhores.size-1=34/0.000001
36	0.000001	#melhores.size-1=35/0.000001
37	0.000001	#melhores.size-1=36/0.000001
39	0.000001	#melhores.size-1=37/0.000001
40	0.000001	#melhores.size-1=39/0.000001
42	0.000001	#melhores.size-1=40/0.000001
43	0.000001	#melhores.size-1=42/0.000001
45	0.000001	#melhores.size-1=43/0.000001
46	0.000001	#melhores.size-1=45/0.000001
48	0.000001	#melhores.size-1=46/0.000001
50	0.000001	#melhores.size-1=48/0.000001
51	0.000001	#melhores.size-1=50/0.000001
52	0.000001	#melhores.size-1=51/0.000001
54	0.000001	#melhores.size-1=52/0.000001
55	0.000001	#melhores.size-1=54/0.000001
57	0.000001	#melhores.size-1=55/0.000001
58	0.000001	#melhores.size-1=57/0.000001
59	0.000001	#melhores.size-1=58/0.000001
66	0.000001	#melhores.size-1=59/0.000001
67	0.000001	#melhores.size-1=66/0.000001
69	0.000001	#melhores.size-1=67/0.000001
70	0.000001	#melhores.size-1=69/0.000001
71	0.000001	#melhores.size-1=70/0.000001
75	0.000001	#melhores.size-1=71/0.000001
76	0.000001	#melhores.size-1=75/0.000001
77	0.000001	#melhores.size-1=76/0.000001
88	0.000001	#melhores.size-1=77/0.000001
90	0.000001	#melhores.size-1=88/0.000001
91	0.000001	#melhores.size-1=90/0.000001
92	0.000001	#melhores.size-1=91/0.000001
95	0.000001	#melhores.size-1=92/0.000001
96	0.000001	#melhores.size-1=95/0.000001
97	0.000001	#melhores.size-1=96/0.000001
98	0.000001	#melhores.size-1=97/0.000001
99	0.000001	#melhores.size-1=98/0.000001
100	0.000001	#melhores.size-1=99/0.000001
101	0.000001	#melhores.size-1=100/0.000001
102	0.000001	#melhores.size-1=101/0.000001
108	0.000001	#melhores.size-1=102/0.000001
109	0.000001	#melhores.size-1=108/0.000001
111	0.000001	#melhores.size-1=109/0.000001
112	0.000001	#melhores.size-1=111/0.000001
113	0.000001	#melhores.size-1=112/0.000001
114	0.000001	#melhores.size-1=113/0.000001
115	0.000001	#melhores.size-1=114/0.000001
117	0.000001	#melhores.size-1=115/0.000001
118	0.000001	#melhores.size-1=117/0.000001
120	0.000001	#melhores.size-1=118/0.000001
121	0.000001	#melhores.size-1=120/0.000001
123	0.000001	#melhores.size-1=121/0.000001
124	0.000001	#melhores.size-1=123/0.000001
126	0.000001	#melhores.size-1=124/0.000001
127	0.000001	#melhores.size-1=126/0.000001
129	0.000001	#melhores.size-1=127/0.000001
130	0.000001	#melhores.size-1=129/0.000001
132	0.000001	#melhores.size-1=130/0.000001
133	0.000001	#melhores.size-1=132/0.000001
135	0.000001	#melhores.size-1=133/0.000001
137	0.000001	#melhores.size-1=135/0.000001
139	0.000001	#melhores.size-1=137/0.000001
140	0.000001	#melhores.size-1=139/0.000001
142	0.000001	#melhores.size-1=140/0.000001
143	0.000001	#melhores.size-1=142/0.000001
144	0.000001	#melhores.size-1=143/0.000001
145	0.000001	#melhores.size-1=144/0.000001
146	0.000001	#melhores.size-1=145/0.000001
148	0.000001	#melhores.size-1=146/0.000001
149	0.000001	#melhores.size-1=148/0.000001
151	0.000001	#melhores.size-1=149/0.000001
152	0.000001	#melhores.size-1=151/0.000001
153	0.000001	#melhores.size-1=152/0.000001
155	0.000001	#melhores.size-1=153/0.000001
156	0.000001	#melhores.size-1=155/0.000001
157	0.000001	#melhores.size-1=156/0.000001
158	0.000001	#melhores.size-1=157/0.000001
159	0.000001	#melhores.size-1=158/0.000001
160	0.000001	#melhores.size-1=159/0.000001
161	0.000001	#melhores.size-1=160/0.000001
162	0.000001	#melhores.size-1=161/0.000001
164	0.000001	#melhores.size-1=162/0.000001
165	0.000001	#melhores.size-1=164/0.000001
166	0.000001	#melhores.size-1=165/0.000001
168	0.000001	#melhores.size-1=166/0.000001
169	0.000001	#melhores.size-1=168/0.000001
170	0.000001	#melhores.size-1=169/0.000001
171	0.000001	#melhores.size-1=170/0.000001
179	0.000001	#melhores.size-1=171/0.000001
180	0.000001	#melhores.size-1=179/0.000001
182	0.000001	#melhores.size-1=180/0.000001
183	0.000001	#melhores.size-1=182/0.000001
184	0.000001	#melhores.size-1=183/0.000001
185	0.000001	#melhores.size-1=184/0.000001
186	0.000001	#melhores.size-1=185/0.000001
188	0.000001	#melhores.size-1=186/0.000001
189	0.000001	#melhores.size-1=188/0.000001
191	0.000001	#melhores.size-1=189/0.000001
192	0.000001	#melhores.size-1=191/0.000001
194	0.000001	#melhores.size-1=192/0.000001
195	0.000001	#melhores.size-1=194/0.000001
196	0.000001	#melhores.size-1=195/0.000001
197	0.000001	#melhores.size-1=196/0.000001
199	0.000001	#melhores.size-1=197/0.000001
210	0.000001	#melhores.size-1=199/0.000001
211	0.000001	#melhores.size-1=210/0.000001
212	0.000001	#melhores.size-1=211/0.000001
213	0.000001	#melhores.size-1=212/0.000001
214	0.000001	#melhores.size-1=213/0.000001
216	0.000001	#melhores.size-1=214/0.000001
217	0.000001	#melhores.size-1=216/0.000001
219	0.000001	#melhores.size-1=217/0.000001
220	0.000001	#melhores.size-1=219/0.000001
222	0.000001	#melhores.size-1=220/0.000001
223	0.000001	#melhores.size-1=222/0.000001
225	0.000001	#melhores.size-1=223/0.000001
226	0.000001	#melhores.size-1=225/0.000001
227	0.000001	#melhores.size-1=226/0.000001
231	0.000001	#melhores.size-1=227/0.000001
232	0.000001	#melhores.size-1=231/0.000001
233	0.000001	#melhores.size-1=232/0.000001
234	0.000001	#melhores.size-1=233/0.000001
235	0.000001	#melhores.size-1=234/0.000001
237	0.000001	#melhores.size-1=235/0.000001
238	0.000001	#melhores.size-1=237/0.000001
239	0.000001	#melhores.size-1=238/0.000001
240	0.000001	#melhores.size-1=239/0.000001
241	0.000001	#melhores.size-1=240/0.000001
243	0.000001	#melhores.size-1=241/0.000001
