
2	0.000069	#melhores.size-1=1/0.008271
3	0.000074	#melhores.size-1=2/0.000069
4	0.000239	#melhores.size-1=3/0.000074
8	0.002617	#melhores.size-1=4/0.000239
13	0.000866	#melhores.size-1=8/0.002617
14	0.001533	#melhores.size-1=13/0.000866
15	0.001163	#melhores.size-1=14/0.001533
16	0.001533	#melhores.size-1=15/0.001163
18	0.001220	#melhores.size-1=16/0.001533
21	0.005201	#melhores.size-1=18/0.001220
33	0.005217	#melhores.size-1=21/0.005201
46	0.005359	#melhores.size-1=33/0.005217
53	0.005745	#melhores.size-1=46/0.005359
56	0.006164	#melhores.size-1=53/0.005745
58	0.006184	#melhores.size-1=56/0.006164
61	0.006205	#melhores.size-1=58/0.006184
64	0.006213	#melhores.size-1=61/0.006205
67	0.006349	#melhores.size-1=64/0.006213
68	0.006420	#melhores.size-1=67/0.006349
73	0.006494	#melhores.size-1=68/0.006420
79	0.006530	#melhores.size-1=73/0.006494
88	0.006538	#melhores.size-1=79/0.006530
91	0.006559	#melhores.size-1=88/0.006538
96	0.006581	#melhores.size-1=91/0.006559
98	0.006583	#melhores.size-1=96/0.006581
100	0.006590	#melhores.size-1=98/0.006583
107	0.006634	#melhores.size-1=100/0.006590
109	0.006638	#melhores.size-1=107/0.006634
118	0.006648	#melhores.size-1=109/0.006638
122	0.006656	#melhores.size-1=118/0.006648
123	0.006682	#melhores.size-1=122/0.006656
125	0.006688	#melhores.size-1=123/0.006682
127	0.006714	#melhores.size-1=125/0.006688
