
5	2181954.242962	#melhores.size-1=1/2180232.851557
6	2180120.341002	#melhores.size-1=5/2181954.242962
7	2191243.545786	#melhores.size-1=6/2180120.341002
17	2194069.483151	#melhores.size-1=7/2191243.545786
21	2194084.137802	#melhores.size-1=17/2194069.483151
22	2194274.958165	#melhores.size-1=21/2194084.137802
23	2194084.137802	#melhores.size-1=22/2194274.958165
24	2195214.597288	#melhores.size-1=23/2194084.137802
25	2195290.283394	#melhores.size-1=24/2195214.597288
27	2195612.707017	#melhores.size-1=25/2195290.283394
28	2194084.237834	#melhores.size-1=27/2195612.707017
29	2195612.723699	#melhores.size-1=28/2194084.237834
30	2194084.237834	#melhores.size-1=29/2195612.723699
31	2195612.790821	#melhores.size-1=30/2194084.237834
32	2194902.232016	#melhores.size-1=31/2195612.790821
33	2195612.740382	#melhores.size-1=32/2194902.232016
34	2194902.232016	#melhores.size-1=33/2195612.740382
35	2195612.791864	#melhores.size-1=34/2194902.232016
36	2193798.812649	#melhores.size-1=35/2195612.791864
37	2195624.218113	#melhores.size-1=36/2193798.812649
41	2195624.284844	#melhores.size-1=37/2195624.218113
42	2196522.093161	#melhores.size-1=41/2195624.284844
48	2196598.615813	#melhores.size-1=42/2196522.093161
51	2196534.067947	#melhores.size-1=48/2196598.615813
52	2196598.615813	#melhores.size-1=51/2196534.067947
53	2196534.218150	#melhores.size-1=52/2196598.615813
54	2196521.509043	#melhores.size-1=53/2196534.218150
55	2196534.218150	#melhores.size-1=54/2196521.509043
57	2196521.509043	#melhores.size-1=55/2196534.218150
59	2196539.395756	#melhores.size-1=57/2196521.509043
60	2196636.949742	#melhores.size-1=59/2196539.395756
61	2196448.928083	#melhores.size-1=60/2196636.949742
62	2196963.014059	#melhores.size-1=61/2196448.928083
63	2196448.928083	#melhores.size-1=62/2196963.014059
64	2196636.949742	#melhores.size-1=63/2196448.928083
65	2196634.427586	#melhores.size-1=64/2196636.949742
66	2196636.916362	#melhores.size-1=65/2196634.427586
67	2196629.437581	#melhores.size-1=66/2196636.916362
68	2196612.749523	#melhores.size-1=67/2196629.437581
69	2196625.532165	#melhores.size-1=68/2196612.749523
70	2196677.542315	#melhores.size-1=69/2196625.532165
71	2196625.532165	#melhores.size-1=70/2196677.542315
72	2196734.029902	#melhores.size-1=71/2196625.532165
73	2196625.532165	#melhores.size-1=72/2196734.029902
74	2196683.943538	#melhores.size-1=73/2196625.532165
75	2196625.532165	#melhores.size-1=74/2196683.943538
76	2196636.156624	#melhores.size-1=75/2196625.532165
77	2196625.532165	#melhores.size-1=76/2196636.156624
78	2196636.123244	#melhores.size-1=77/2196625.532165
79	2196625.532165	#melhores.size-1=78/2196636.123244
80	2196636.123244	#melhores.size-1=79/2196625.532165
81	2196642.798020	#melhores.size-1=80/2196636.123244
82	2196543.037957	#melhores.size-1=81/2196642.798020
83	2196690.858725	#melhores.size-1=82/2196543.037957
84	2196654.755953	#melhores.size-1=83/2196690.858725
85	2196691.843461	#melhores.size-1=84/2196654.755953
86	2196923.551577	#melhores.size-1=85/2196691.843461
87	2196691.843461	#melhores.size-1=86/2196923.551577
88	2196615.479053	#melhores.size-1=87/2196691.843461
89	2196690.858725	#melhores.size-1=88/2196615.479053
90	2196615.495743	#melhores.size-1=89/2196690.858725
91	2196642.898159	#melhores.size-1=90/2196615.495743
92	2196699.493162	#melhores.size-1=91/2196642.898159
93	2196661.691448	#melhores.size-1=92/2196699.493162
94	2196703.028265	#melhores.size-1=93/2196661.691448
95	2196660.850557	#melhores.size-1=94/2196703.028265
96	2196703.929547	#melhores.size-1=95/2196660.850557
97	2196660.850557	#melhores.size-1=96/2196703.929547
98	2196795.120701	#melhores.size-1=97/2196660.850557
102	2196884.947404	#melhores.size-1=98/2196795.120701
103	2196922.465376	#melhores.size-1=102/2196884.947404
105	2197081.797556	#melhores.size-1=103/2196922.465376
108	2197037.339450	#melhores.size-1=105/2197081.797556
114	2197037.606533	#melhores.size-1=108/2197037.339450
127	2197037.689996	#melhores.size-1=114/2197037.606533
129	2197196.861995	#melhores.size-1=127/2197037.689996
131	2197197.690557	#melhores.size-1=129/2197196.861995
138	2197208.593454	#melhores.size-1=131/2197197.690557
140	2197208.612495	#melhores.size-1=138/2197208.593454
