
3	0.000003	#melhores.size-1=1/0.000004
4	0.000004	#melhores.size-1=3/0.000003
5	0.000005	#melhores.size-1=4/0.000004
6	0.000006	#melhores.size-1=5/0.000005
8	0.000007	#melhores.size-1=6/0.000006
20	0.000007	#melhores.size-1=8/0.000007
21	0.000007	#melhores.size-1=20/0.000007
22	0.000007	#melhores.size-1=21/0.000007
28	0.000007	#melhores.size-1=22/0.000007
38	0.000013	#melhores.size-1=28/0.000007
42	0.000041	#melhores.size-1=38/0.000013
51	0.000054	#melhores.size-1=42/0.000041
55	0.000054	#melhores.size-1=51/0.000054
139	0.000054	#melhores.size-1=55/0.000054
