
4	0.000004	#melhores.size-1=1/0.000003
17	0.000004	#melhores.size-1=4/0.000004
18	0.000004	#melhores.size-1=17/0.000004
19	0.000004	#melhores.size-1=18/0.000004
21	0.000004	#melhores.size-1=19/0.000004
22	0.000004	#melhores.size-1=21/0.000004
24	0.000004	#melhores.size-1=22/0.000004
26	0.000004	#melhores.size-1=24/0.000004
27	0.000004	#melhores.size-1=26/0.000004
29	0.000004	#melhores.size-1=27/0.000004
31	0.000004	#melhores.size-1=29/0.000004
32	0.000004	#melhores.size-1=31/0.000004
33	0.000004	#melhores.size-1=32/0.000004
35	0.000004	#melhores.size-1=33/0.000004
36	0.000004	#melhores.size-1=35/0.000004
37	0.000004	#melhores.size-1=36/0.000004
38	0.000004	#melhores.size-1=37/0.000004
39	0.000004	#melhores.size-1=38/0.000004
40	0.000004	#melhores.size-1=39/0.000004
41	0.000004	#melhores.size-1=40/0.000004
42	0.000004	#melhores.size-1=41/0.000004
43	0.000004	#melhores.size-1=42/0.000004
44	0.000003	#melhores.size-1=43/0.000004
45	0.000004	#melhores.size-1=44/0.000003
46	0.000004	#melhores.size-1=45/0.000004
47	0.000004	#melhores.size-1=46/0.000004
48	0.000004	#melhores.size-1=47/0.000004
49	0.000004	#melhores.size-1=48/0.000004
50	0.000004	#melhores.size-1=49/0.000004
51	0.000004	#melhores.size-1=50/0.000004
52	0.000004	#melhores.size-1=51/0.000004
53	0.000004	#melhores.size-1=52/0.000004
55	0.000004	#melhores.size-1=53/0.000004
57	0.000004	#melhores.size-1=55/0.000004
58	0.000004	#melhores.size-1=57/0.000004
59	0.000004	#melhores.size-1=58/0.000004
60	0.000004	#melhores.size-1=59/0.000004
61	0.000004	#melhores.size-1=60/0.000004
62	0.000004	#melhores.size-1=61/0.000004
65	0.000004	#melhores.size-1=62/0.000004
66	0.000004	#melhores.size-1=65/0.000004
67	0.000004	#melhores.size-1=66/0.000004
69	0.000004	#melhores.size-1=67/0.000004
