
3	0.000004	#melhores.size-1=1/0.000004
4	0.000005	#melhores.size-1=3/0.000004
5	0.000007	#melhores.size-1=4/0.000005
8	0.000009	#melhores.size-1=5/0.000007
17	0.000011	#melhores.size-1=8/0.000009
23	0.000043	#melhores.size-1=17/0.000011
37	0.000048	#melhores.size-1=23/0.000043
70	0.000049	#melhores.size-1=37/0.000048
90	0.000049	#melhores.size-1=70/0.000049
91	0.000050	#melhores.size-1=90/0.000049
172	0.000050	#melhores.size-1=91/0.000050
209	0.000051	#melhores.size-1=172/0.000050
215	0.000051	#melhores.size-1=209/0.000051
222	0.000052	#melhores.size-1=215/0.000051
233	0.000052	#melhores.size-1=222/0.000052
245	0.000052	#melhores.size-1=233/0.000052
250	0.000052	#melhores.size-1=245/0.000052
255	0.000052	#melhores.size-1=250/0.000052
302	0.000052	#melhores.size-1=255/0.000052
