
6	0.000042	#melhores.size-1=1/0.000039
9	0.000052	#melhores.size-1=6/0.000042
10	0.000068	#melhores.size-1=9/0.000052
13	0.000073	#melhores.size-1=10/0.000068
15	0.000073	#melhores.size-1=13/0.000073
16	0.000076	#melhores.size-1=15/0.000073
17	0.000087	#melhores.size-1=16/0.000076
29	0.000092	#melhores.size-1=17/0.000087
31	0.000098	#melhores.size-1=29/0.000092
32	0.000113	#melhores.size-1=31/0.000098
48	0.000113	#melhores.size-1=32/0.000113
54	0.000115	#melhores.size-1=48/0.000113
69	0.000121	#melhores.size-1=54/0.000115
86	0.000121	#melhores.size-1=69/0.000121
98	0.000121	#melhores.size-1=86/0.000121
141	0.000122	#melhores.size-1=98/0.000121
176	0.000123	#melhores.size-1=141/0.000122
189	0.000124	#melhores.size-1=176/0.000123
614	0.000125	#melhores.size-1=189/0.000124
1404	0.000126	#melhores.size-1=614/0.000125
