
1	0.000059	#melhores.size-1=308/0.000106
2	0.000075	#melhores.size-1=1/0.000059
8	0.000076	#melhores.size-1=2/0.000075
9	0.000081	#melhores.size-1=8/0.000076
13	0.000086	#melhores.size-1=9/0.000081
18	0.000091	#melhores.size-1=13/0.000086
19	0.000094	#melhores.size-1=18/0.000091
48	0.000100	#melhores.size-1=19/0.000094
63	0.000102	#melhores.size-1=48/0.000100
74	0.000104	#melhores.size-1=63/0.000102
82	0.000113	#melhores.size-1=74/0.000104
93	0.000116	#melhores.size-1=82/0.000113
95	0.000120	#melhores.size-1=93/0.000116
143	0.000121	#melhores.size-1=95/0.000120
189	0.000121	#melhores.size-1=143/0.000121
194	0.000121	#melhores.size-1=189/0.000121
203	0.000121	#melhores.size-1=194/0.000121
222	0.000122	#melhores.size-1=203/0.000121
226	0.000122	#melhores.size-1=222/0.000122
227	0.000122	#melhores.size-1=226/0.000122
228	0.000122	#melhores.size-1=227/0.000122
229	0.000122	#melhores.size-1=228/0.000122
230	0.000122	#melhores.size-1=229/0.000122
231	0.000122	#melhores.size-1=230/0.000122
232	0.000122	#melhores.size-1=231/0.000122
233	0.000122	#melhores.size-1=232/0.000122
234	0.000122	#melhores.size-1=233/0.000122
235	0.000122	#melhores.size-1=234/0.000122
236	0.000122	#melhores.size-1=235/0.000122
237	0.000122	#melhores.size-1=236/0.000122
238	0.000122	#melhores.size-1=237/0.000122
239	0.000122	#melhores.size-1=238/0.000122
240	0.000122	#melhores.size-1=239/0.000122
241	0.000122	#melhores.size-1=240/0.000122
242	0.000122	#melhores.size-1=241/0.000122
243	0.000122	#melhores.size-1=242/0.000122
244	0.000122	#melhores.size-1=243/0.000122
245	0.000122	#melhores.size-1=244/0.000122
246	0.000122	#melhores.size-1=245/0.000122
247	0.000122	#melhores.size-1=246/0.000122
248	0.000122	#melhores.size-1=247/0.000122
249	0.000122	#melhores.size-1=248/0.000122
250	0.000122	#melhores.size-1=249/0.000122
251	0.000122	#melhores.size-1=250/0.000122
252	0.000122	#melhores.size-1=251/0.000122
253	0.000122	#melhores.size-1=252/0.000122
254	0.000122	#melhores.size-1=253/0.000122
255	0.000122	#melhores.size-1=254/0.000122
256	0.000122	#melhores.size-1=255/0.000122
257	0.000122	#melhores.size-1=256/0.000122
258	0.000122	#melhores.size-1=257/0.000122
259	0.000122	#melhores.size-1=258/0.000122
260	0.000122	#melhores.size-1=259/0.000122
261	0.000122	#melhores.size-1=260/0.000122
262	0.000122	#melhores.size-1=261/0.000122
264	0.000122	#melhores.size-1=262/0.000122
265	0.000122	#melhores.size-1=264/0.000122
266	0.000122	#melhores.size-1=265/0.000122
267	0.000122	#melhores.size-1=266/0.000122
268	0.000122	#melhores.size-1=267/0.000122
269	0.000122	#melhores.size-1=268/0.000122
331	0.000123	#melhores.size-1=269/0.000122
351	0.000123	#melhores.size-1=331/0.000123
362	0.000123	#melhores.size-1=351/0.000123
