
2	0.002714	#melhores.size-1=1/0.000919
4	0.002756	#melhores.size-1=2/0.002714
5	0.002581	#melhores.size-1=4/0.002756
7	0.002805	#melhores.size-1=5/0.002581
12	0.003174	#melhores.size-1=7/0.002805
19	0.003607	#melhores.size-1=12/0.003174
22	0.003353	#melhores.size-1=19/0.003607
23	0.003607	#melhores.size-1=22/0.003353
28	0.003239	#melhores.size-1=23/0.003607
29	0.003483	#melhores.size-1=28/0.003239
30	0.003520	#melhores.size-1=29/0.003483
32	0.003874	#melhores.size-1=30/0.003520
33	0.003996	#melhores.size-1=32/0.003874
34	0.003874	#melhores.size-1=33/0.003996
35	0.003961	#melhores.size-1=34/0.003874
37	0.003578	#melhores.size-1=35/0.003961
38	0.003869	#melhores.size-1=37/0.003578
40	0.003695	#melhores.size-1=38/0.003869
41	0.003869	#melhores.size-1=40/0.003695
43	0.003852	#melhores.size-1=41/0.003869
44	0.003869	#melhores.size-1=43/0.003852
46	0.003999	#melhores.size-1=44/0.003869
47	0.003957	#melhores.size-1=46/0.003999
55	0.004178	#melhores.size-1=47/0.003957
56	0.003984	#melhores.size-1=55/0.004178
57	0.003957	#melhores.size-1=56/0.003984
59	0.003984	#melhores.size-1=57/0.003957
77	0.003958	#melhores.size-1=59/0.003984
78	0.003984	#melhores.size-1=77/0.003958
84	0.003753	#melhores.size-1=78/0.003984
86	0.003984	#melhores.size-1=84/0.003753
87	0.003836	#melhores.size-1=86/0.003984
89	0.004118	#melhores.size-1=87/0.003836
94	0.004521	#melhores.size-1=89/0.004118
102	0.004413	#melhores.size-1=94/0.004521
103	0.004521	#melhores.size-1=102/0.004413
105	0.004413	#melhores.size-1=103/0.004521
106	0.004521	#melhores.size-1=105/0.004413
107	0.004413	#melhores.size-1=106/0.004521
109	0.004534	#melhores.size-1=107/0.004413
111	0.004413	#melhores.size-1=109/0.004534
112	0.004534	#melhores.size-1=111/0.004413
113	0.004450	#melhores.size-1=112/0.004534
120	0.004450	#melhores.size-1=113/0.004450
124	0.004608	#melhores.size-1=120/0.004450
125	0.004670	#melhores.size-1=124/0.004608
126	0.004717	#melhores.size-1=125/0.004670
127	0.004608	#melhores.size-1=126/0.004717
128	0.004717	#melhores.size-1=127/0.004608
129	0.004618	#melhores.size-1=128/0.004717
131	0.004424	#melhores.size-1=129/0.004618
132	0.004618	#melhores.size-1=131/0.004424
134	0.004328	#melhores.size-1=132/0.004618
135	0.004697	#melhores.size-1=134/0.004328
137	0.004413	#melhores.size-1=135/0.004697
138	0.004813	#melhores.size-1=137/0.004413
139	0.004787	#melhores.size-1=138/0.004813
141	0.004813	#melhores.size-1=139/0.004787
142	0.004787	#melhores.size-1=141/0.004813
143	0.004696	#melhores.size-1=142/0.004787
146	0.004822	#melhores.size-1=143/0.004696
147	0.004378	#melhores.size-1=146/0.004822
149	0.004787	#melhores.size-1=147/0.004378
153	0.004400	#melhores.size-1=149/0.004787
157	0.004634	#melhores.size-1=153/0.004400
158	0.004861	#melhores.size-1=157/0.004634
159	0.004407	#melhores.size-1=158/0.004861
161	0.004787	#melhores.size-1=159/0.004407
162	0.004407	#melhores.size-1=161/0.004787
164	0.004805	#melhores.size-1=162/0.004407
167	0.004403	#melhores.size-1=164/0.004805
168	0.004805	#melhores.size-1=167/0.004403
169	0.004403	#melhores.size-1=168/0.004805
170	0.004696	#melhores.size-1=169/0.004403
171	0.004787	#melhores.size-1=170/0.004696
172	0.004469	#melhores.size-1=171/0.004787
174	0.004862	#melhores.size-1=172/0.004469
175	0.004469	#melhores.size-1=174/0.004862
178	0.004720	#melhores.size-1=175/0.004469
179	0.004469	#melhores.size-1=178/0.004720
181	0.004720	#melhores.size-1=179/0.004469
182	0.004469	#melhores.size-1=181/0.004720
183	0.004470	#melhores.size-1=182/0.004469
184	0.004297	#melhores.size-1=183/0.004470
186	0.004470	#melhores.size-1=184/0.004297
187	0.004533	#melhores.size-1=186/0.004470
190	0.004612	#melhores.size-1=187/0.004533
191	0.004454	#melhores.size-1=190/0.004612
192	0.004718	#melhores.size-1=191/0.004454
193	0.004735	#melhores.size-1=192/0.004718
194	0.004454	#melhores.size-1=193/0.004735
195	0.004621	#melhores.size-1=194/0.004454
197	0.004554	#melhores.size-1=195/0.004621
199	0.004794	#melhores.size-1=197/0.004554
200	0.005038	#melhores.size-1=199/0.004794
201	0.005049	#melhores.size-1=200/0.005038
