
4	0.000029	#melhores.size-1=1/0.000026
8	0.000156	#melhores.size-1=4/0.000029
9	0.000030	#melhores.size-1=8/0.000156
10	0.000156	#melhores.size-1=9/0.000030
12	0.000494	#melhores.size-1=10/0.000156
21	0.000494	#melhores.size-1=12/0.000494
22	0.000494	#melhores.size-1=21/0.000494
41	0.000500	#melhores.size-1=22/0.000494
42	0.000533	#melhores.size-1=41/0.000500
45	0.000533	#melhores.size-1=42/0.000533
47	0.000555	#melhores.size-1=45/0.000533
49	0.000244	#melhores.size-1=47/0.000555
50	0.000541	#melhores.size-1=49/0.000244
52	0.000700	#melhores.size-1=50/0.000541
53	0.000454	#melhores.size-1=52/0.000700
54	0.000447	#melhores.size-1=53/0.000454
58	0.000640	#melhores.size-1=54/0.000447
64	0.003844	#melhores.size-1=58/0.000640
173	0.004083	#melhores.size-1=64/0.003844
