
2	0.000694	#melhores.size-1=1/0.082707
3	0.000743	#melhores.size-1=2/0.000694
4	0.002393	#melhores.size-1=3/0.000743
8	0.026167	#melhores.size-1=4/0.002393
13	0.008660	#melhores.size-1=8/0.026167
14	0.015326	#melhores.size-1=13/0.008660
15	0.011629	#melhores.size-1=14/0.015326
16	0.015326	#melhores.size-1=15/0.011629
18	0.012205	#melhores.size-1=16/0.015326
21	0.052008	#melhores.size-1=18/0.012205
33	0.052171	#melhores.size-1=21/0.052008
46	0.053594	#melhores.size-1=33/0.052171
53	0.057451	#melhores.size-1=46/0.053594
56	0.061638	#melhores.size-1=53/0.057451
58	0.061836	#melhores.size-1=56/0.061638
61	0.062052	#melhores.size-1=58/0.061836
64	0.062129	#melhores.size-1=61/0.062052
67	0.063490	#melhores.size-1=64/0.062129
68	0.064197	#melhores.size-1=67/0.063490
73	0.064941	#melhores.size-1=68/0.064197
79	0.065300	#melhores.size-1=73/0.064941
88	0.065384	#melhores.size-1=79/0.065300
91	0.065590	#melhores.size-1=88/0.065384
96	0.065813	#melhores.size-1=91/0.065590
98	0.065835	#melhores.size-1=96/0.065813
100	0.065901	#melhores.size-1=98/0.065835
107	0.066342	#melhores.size-1=100/0.065901
109	0.066380	#melhores.size-1=107/0.066342
118	0.066480	#melhores.size-1=109/0.066380
122	0.066556	#melhores.size-1=118/0.066480
123	0.066817	#melhores.size-1=122/0.066556
125	0.066875	#melhores.size-1=123/0.066817
127	0.067135	#melhores.size-1=125/0.066875
135	0.067166	#melhores.size-1=127/0.067135
139	0.067216	#melhores.size-1=135/0.067166
149	0.067255	#melhores.size-1=139/0.067216
162	0.067266	#melhores.size-1=149/0.067255
164	0.067513	#melhores.size-1=162/0.067266
165	0.067679	#melhores.size-1=164/0.067513
216	0.067783	#melhores.size-1=165/0.067679
240	0.067912	#melhores.size-1=216/0.067783
331	0.067966	#melhores.size-1=240/0.067912
858	0.066821	#melhores.size-1=331/0.067966
859	0.067966	#melhores.size-1=858/0.066821
999	0.066795	#melhores.size-1=859/0.067966
1000	0.067966	#melhores.size-1=999/0.066795
4392	0.065702	#melhores.size-1=1000/0.067966
4393	0.067966	#melhores.size-1=4392/0.065702
4798	0.066079	#melhores.size-1=4393/0.067966
4799	0.067966	#melhores.size-1=4798/0.066079
5318	0.068015	#melhores.size-1=4799/0.067966
5410	0.090159	#melhores.size-1=5318/0.068015
5429	0.099342	#melhores.size-1=5410/0.090159
5515	0.107922	#melhores.size-1=5429/0.099342
5535	0.161278	#melhores.size-1=5515/0.107922
5538	0.173648	#melhores.size-1=5535/0.161278
5608	0.182130	#melhores.size-1=5538/0.173648
5723	0.192427	#melhores.size-1=5608/0.182130
5727	0.193691	#melhores.size-1=5723/0.192427
5751	0.194017	#melhores.size-1=5727/0.193691
5754	0.207780	#melhores.size-1=5751/0.194017
5810	0.208007	#melhores.size-1=5754/0.207780
5815	0.211348	#melhores.size-1=5810/0.208007
5821	0.213705	#melhores.size-1=5815/0.211348
5835	0.215326	#melhores.size-1=5821/0.213705
5840	0.215778	#melhores.size-1=5835/0.215326
5872	0.216660	#melhores.size-1=5840/0.215778
5897	0.219093	#melhores.size-1=5872/0.216660
5939	0.219111	#melhores.size-1=5897/0.219093
5968	0.219917	#melhores.size-1=5939/0.219111
6006	0.220069	#melhores.size-1=5968/0.219917
6073	0.222646	#melhores.size-1=6006/0.220069
6110	0.222882	#melhores.size-1=6073/0.222646
6139	0.226450	#melhores.size-1=6110/0.222882
6234	0.231093	#melhores.size-1=6139/0.226450
6435	0.231245	#melhores.size-1=6234/0.231093
6598	0.240063	#melhores.size-1=6435/0.231245
7296	0.245652	#melhores.size-1=6598/0.240063
7605	0.294691	#melhores.size-1=7296/0.245652
7896	0.297985	#melhores.size-1=7605/0.294691
7949	0.301213	#melhores.size-1=7896/0.297985
